V160101f,V160102f,V161024x,V161140x,V161158x,V161188,V161192,V161194x,V161198,V161204x,V161208,V161209,V161210,V161211,V161212,V161213x,V161214x,V161215,V161216,V161217,V161218,V161219,V161220,V161221,V161225x,V161227x,V161228x,V161229x,V161231,V161232,V161233x,V161235x,V161236,V161237,V161241,V161242,V161243,V161244,V161245,V161267x,V161268,V161270,V161276x,V161310x,V161316,V161324,V161326,V161327,V161331x,V161334,V161340,V161342,V161343,V161344,V161345,V161361x,V161362,V161496,V161507,V161508,V161509,V161510,V161511,V161515,V161516,V161522,V162010,V162011,V162012,V162013,V162014,V162014a,V162016,V162016a,V162018a,V162018b,V162018c,V162018d,V162018e,V162019,V162030x,V162031x,V162062x,V162066x,V162067x,V162068x,V162069x,V162078,V162079,V162095,V162096,V162097,V162098,V162099,V162100,V162101,V162102,V162103,V162104,V162105,V162106,V162107,V162108,V162109,V162110,V162111,V162112,V162113,V162123,V162125x,V162136x,V162147x,V162150x,V162157,V162158,V162160,V162168,V162169,V162170,V162171,V162174a,V162178,V162179,V162180x,V162188x,V162191a,V162193x,V162207,V162209,V162210,V162211,V162212,V162213,V162214,V162229x,V162230x,V162231x,V162238x,V162239,V162240,V162241,V162242,V162254,V162255x,V162262,V162263,V162266,V162268,V162269,V162270,V162271,V162272,V162273,V162274,V162290,V162310,V162311,V162312,V162313,V162314,V162316,V162317,V162318,V162319,V162320,V162321,V162322,V162323,V162324,V162325,V162345,V162346,V162347,V162348,V162349,V162350,V162351,V162352,V162353,V162354,V162355,V162356,V162357,V162358,V162359,V162360,V162361,V162362,V162363,V162364,V162365,V162366,V162367,V162368,V162369,V168112,V168113
0.0,0.0,3,4,6,3,3,2,7,7,3,2,2,2,3,4,7,5,1,1,2,2,2,1,6,2,1,2,1,4,1,5,4,1,2,-1,2,1,3,10,4,14,1,1,1,0,1,3,17,2,2,2,4,1,3,20,1,0,3,4,4,4,1,2,1,4,1,2,2,2,2,-1,2,-1,2,2,2,2,1,2,2,1,2,21,2,2,-1,2,71,17,42,2,32,31,71,88,41,50,16,17,0,85,40,5,85,51,51,0,4,1,7,2,1,5,1,2,2,3,1,6,7,3,1,4,4,2,7,4,4,1,1,5,1,1,4,4,7,5,2,2,1,1,3,3,1,4,1,5,1,1,1,1,1,1,5,44,8,0,0,85,3,2,3,1,2,-1,3,1,1,2,2,6,5,2,2,6,5,2,6,2,7,1,4,4,4,5,3,3,5,4,5,2,5,1,5,-1,-1
0.0,0.0,3,3,1,2,1,1,4,4,1,2,3,3,1,7,7,4,1,1,3,4,3,1,2,1,2,3,3,2,1,1,2,4,1,2,1,1,4,7,6,10,1,2,1,0,1,2,10,1,2,2,2,1,3,1,3,0,3,5,5,5,1,2,2,3,2,2,2,2,2,-1,2,-1,2,2,1,2,2,2,-1,1,1,11,1,1,-1,85,40,70,70,50,85,70,70,60,40,50,40,60,70,70,50,15,85,50,85,60,3,1,7,2,1,5,3,4,2,4,2,99,3,2,3,2,4,1,4,5,2,2,2,4,4,2,4,4,2,5,1,2,1,1,3,8,2,3,2,4,2,2,1,3,1,1,2,85,85,85,50,85,-1,-1,1,2,1,2,1,3,3,3,5,5,6,5,4,3,4,3,4,4,4,4,3,4,4,5,3,4,5,3,4,3,4,8,4,-1,-1
0.0,0.0,3,2,2,1,3,4,5,4,1,2,1,3,1,4,4,4,1,1,4,4,3,1,1,2,5,1,3,2,3,2,1,5,1,3,2,1,1,13,3,11,5,2,1,0,1,3,40,3,2,2,1,1,3,15,2,0,3,3,3,5,1,2,2,1,1,2,1,2,1,1,1,1,2,2,1,2,2,2,-1,1,1,11,-1,-1,-1,86,0,-9,-9,51,-9,85,31,53,50,52,41,-9,-9,100,-9,17,90,-9,94,-9,3,2,7,3,1,3,-9,4,3,3,3,5,1,2,2,2,1,2,1,3,3,2,3,3,3,3,4,4,1,2,2,2,1,1,4,-9,3,3,3,3,3,3,1,4,1,3,4,100,100,100,53,100,-1,-1,2,-1,2,-1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,3,4,5,4,5,4,3,2,3,-1,-1
0.0,0.0,3,5,7,3,3,2,5,4,1,2,3,2,3,4,7,4,1,1,2,3,3,1,6,1,1,2,2,2,1,5,3,2,1,2,2,1,3,12,1,13,5,1,1,0,1,3,26,2,1,1,4,1,2,15,4,0,3,3,3,3,1,2,1,3,1,1,2,2,2,-1,1,2,2,2,1,1,2,1,-1,1,2,21,2,2,-1,0,70,70,60,15,30,50,70,100,50,40,40,50,50,100,70,50,100,40,85,0,2,1,7,1,2,4,1,1,3,5,2,6,7,2,3,4,6,2,6,3,3,1,1,5,2,2,4,2,4,5,2,2,2,2,3,3,2,2,1,2,3,2,3,4,1,1,4,70,60,60,0,70,3,2,2,-1,2,-1,3,3,3,3,4,4,5,5,1,4,3,4,4,3,5,2,3,4,4,4,3,3,4,3,4,2,5,3,5,-1,-1
0.0,0.0,3,3,5,2,3,1,7,7,3,2,2,2,3,4,7,4,1,1,2,3,3,2,6,6,6,1,1,4,1,3,3,1,2,-1,3,2,-1,11,4,9,1,1,1,0,1,3,16,2,1,2,2,1,1,16,4,2,1,2,3,3,1,2,1,2,1,2,2,2,1,2,2,-1,2,1,2,2,1,2,-1,1,2,21,2,2,2,0,71,31,65,32,62,51,43,58,51,84,40,50,39,90,51,86,88,71,62,44,3,1,4,1,1,5,3,1,2,1,1,5,6,2,1,4,7,2,6,4,2,2,1,4,5,2,4,4,1,5,2,2,1,1,4,3,2,2,1,2,4,3,4,4,1,1,2,67,60,61,16,63,1,2,3,2,2,-1,2,2,2,2,4,4,4,3,3,5,4,3,4,2,3,2,3,3,3,5,3,3,5,1,4,1,4,4,5,-1,-1
0.0,0.0,1,4,5,2,2,4,99,4,1,2,3,3,3,4,6,2,2,1,4,2,2,1,4,3,1,2,3,2,1,3,2,1,1,3,1,1,1,5,1,9,7,1,1,4,1,3,6,2,2,2,1,1,3,21,3,1,3,3,4,5,1,2,1,2,2,2,2,2,2,-1,2,-1,2,2,1,2,2,2,-1,-1,-1,-1,-1,-1,-1,33,40,48,50,53,50,60,36,44,45,10,44,41,30,83,50,16,70,12,70,50,4,1,6,1,3,5,2,1,3,3,3,99,-1,3,1,4,5,1,4,5,3,3,3,5,4,3,4,2,4,4,2,2,1,2,4,6,4,4,3,4,3,2,1,2,1,1,2,85,85,85,40,95,3,2,1,1,1,2,2,2,2,2,3,5,3,3,3,5,5,3,6,1,7,3,3,3,3,4,3,4,5,1,3,2,5,1,5,-1,-1
0.0,0.0,1,5,1,1,3,1,2,7,1,1,3,1,3,6,4,4,1,1,4,3,3,1,4,5,6,1,1,4,1,5,1,5,1,2,1,1,2,13,1,10,5,1,1,0,1,1,40,3,2,1,2,1,1,12,1,0,3,2,3,3,1,1,2,3,1,2,2,2,2,-1,2,-1,2,2,1,2,1,2,4,1,1,11,1,1,-1,87,0,51,32,50,16,60,17,62,33,62,50,62,62,87,71,18,85,60,42,86,4,1,7,1,1,3,4,3,3,5,3,4,-1,2,2,4,1,-1,2,4,3,1,3,3,3,3,4,1,6,5,2,2,2,1,2,8,3,4,3,3,4,4,2,3,1,1,2,30,32,40,60,72,3,5,2,-1,2,-1,2,2,2,2,2,4,4,1,3,3,3,4,5,1,4,3,2,2,2,4,2,3,4,1,5,3,4,1,5,-1,-1
0.0,0.0,3,1,2,1,3,4,1,7,1,3,1,3,1,7,4,4,1,2,5,3,2,1,4,2,1,1,1,1,1,1,1,5,2,-1,1,2,-1,5,6,5,7,2,1,2,1,2,16,3,2,2,1,3,2,1,2,0,3,4,3,3,1,1,1,2,2,2,2,2,2,-1,2,-1,2,2,2,2,2,2,-1,1,1,11,-1,-1,-1,70,0,70,15,70,70,70,70,70,70,85,70,30,0,100,36,70,60,85,85,100,5,4,4,4,4,3,3,2,4,5,3,99,-1,2,2,4,1,-1,2,3,2,3,3,4,1,3,4,4,4,2,1,2,1,2,2,5,4,1,2,2,2,3,2,2,2,2,5,70,47,97,72,61,-1,-1,1,1,1,1,2,2,2,2,6,1,2,2,6,1,2,2,2,2,3,4,2,2,3,4,1,5,5,3,5,1,5,6,5,-1,-1
0.0,0.0,3,3,1,1,4,7,3,1,3,3,1,3,1,4,1,4,1,1,3,2,1,1,2,6,6,1,1,4,2,1,1,5,2,-1,3,2,-1,12,3,13,5,1,1,0,1,3,4,2,1,2,1,1,2,27,1,0,5,5,5,5,1,2,2,1,1,2,2,2,2,-1,2,-1,2,2,2,2,1,2,1,1,1,11,1,1,-1,100,15,1,100,100,100,100,51,18,85,100,0,71,71,32,100,0,71,100,86,84,5,1,7,1,1,3,4,1,2,5,4,2,7,3,3,1,1,2,3,2,2,3,5,1,1,5,4,4,1,2,2,1,2,1,4,10,3,3,2,2,5,5,4,4,1,2,2,100,100,100,18,100,1,5,1,2,1,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,5,5,2,4,5,1,5,2,5,2,5,-1,-1
0.0,0.0,3,5,3,2,1,4,99,1,1,2,1,1,1,4,4,4,2,1,1,3,2,1,4,5,1,4,3,1,3,5,1,1,1,3,1,1,1,13,3,6,5,2,1,0,1,3,3,1,2,2,2,1,3,3,3,0,5,3,3,3,1,1,1,1,1,2,2,2,2,-1,2,-1,2,2,1,2,2,2,-1,0,-1,-1,-1,-1,-1,50,50,85,50,50,-9,100,70,50,50,40,50,100,85,100,100,100,30,85,50,0,5,4,7,1,7,1,3,5,4,5,1,1,4,1,2,1,1,2,1,3,2,2,1,1,2,5,7,-4,4,1,2,2,1,2,1,5,4,3,5,4,4,5,3,1,1,3,5,85,85,70,85,50,-1,-1,1,1,1,1,1,3,3,3,3,4,2,3,4,3,2,2,3,1,4,1,5,5,5,2,5,5,5,5,5,4,4,2,4,-1,-1
0.0,0.0,3,5,6,3,1,1,7,7,1,2,2,2,2,1,7,5,1,1,2,3,2,1,7,1,1,4,3,2,1,5,5,1,1,3,1,2,-1,12,1,9,5,1,1,0,1,2,40,3,1,1,5,1,3,26,4,5,2,1,2,2,1,2,2,1,1,2,1,2,2,-1,2,-1,2,2,2,2,1,2,-1,1,2,21,2,-1,-1,4,99,61,14,12,4,71,94,96,52,12,42,84,11,100,51,83,100,1,36,0,1,1,7,1,1,5,1,1,4,1,1,6,7,3,1,5,6,2,7,4,4,1,1,5,5,1,7,4,7,5,2,2,1,1,4,1,1,4,2,4,2,2,3,3,2,1,4,51,50,51,3,49,1,1,3,1,2,-1,3,3,1,2,1,7,1,1,1,4,1,1,7,1,7,1,4,4,5,2,2,4,5,3,2,2,5,2,5,-1,-1
0.0,0.0,3,1,3,1,3,7,5,1,1,1,1,1,1,4,1,2,2,1,4,2,1,1,1,5,2,4,1,3,1,1,3,3,1,3,1,1,2,11,6,9,1,-9,1,4,1,3,6,2,2,2,3,3,2,1,2,0,3,3,3,3,1,2,2,3,2,2,2,2,2,-1,2,-1,2,2,1,2,1,2,1,0,-1,-1,-1,-1,-1,60,0,100,30,100,70,30,15,0,15,0,15,85,0,100,70,15,30,0,100,50,1,4,7,6,2,3,3,1,4,1,3,4,2,2,3,7,1,-1,7,5,4,3,1,5,5,1,7,6,4,2,1,2,1,2,1,10,2,4,2,3,3,3,3,4,1,3,4,60,70,85,60,100,-1,-1,2,-1,2,-1,2,1,2,1,1,5,1,1,1,7,1,1,7,1,7,7,4,1,5,5,1,5,5,1,5,1,4,5,3,-1,-1
0.0,0.0,3,5,1,2,3,6,7,2,1,2,2,1,3,7,7,3,1,1,3,3,2,1,2,1,1,1,3,3,1,5,3,3,1,3,2,1,4,13,3,9,5,1,1,0,1,3,7,3,2,2,3,1,3,1,1,5,3,2,3,5,1,1,2,3,1,2,2,2,2,-1,2,-1,2,2,2,2,1,2,1,0,-1,-1,-1,-1,-1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,7,1,4,5,1,1,3,1,1,99,3,1,2,6,4,-1,6,3,3,1,1,5,5,2,7,1,7,4,2,2,1,2,2,6,3,1,1,4,2,2,1,1,1,1,2,50,50,50,40,50,4,1,2,-1,2,-1,2,1,1,1,5,3,4,4,3,5,5,4,4,4,5,2,3,3,4,4,1,4,4,4,4,2,3,1,5,-1,-1
0.0,0.0,3,3,5,4,2,6,4,6,2,2,2,2,2,3,3,3,1,1,3,3,2,1,4,1,3,1,1,4,3,1,2,2,1,2,2,1,2,5,1,16,1,1,1,0,1,2,6,2,1,1,1,1,3,28,3,2,2,3,4,4,1,2,2,3,1,2,2,2,1,2,2,-1,2,2,1,2,2,2,2,1,2,20,2,2,2,31,59,60,50,41,42,60,60,60,41,60,40,51,60,71,69,40,48,41,61,41,3,1,7,1,4,3,3,3,2,4,4,5,3,2,1,2,6,2,5,3,2,4,3,2,3,3,6,4,4,5,2,2,1,2,3,8,4,5,2,2,4,4,4,4,1,1,2,62,62,60,31,60,3,4,2,-1,2,-1,2,2,2,2,3,4,2,2,4,4,4,4,4,3,5,3,3,3,3,3,3,3,3,3,3,3,5,3,5,-1,-1
0.0,0.0,3,2,4,4,2,2,5,4,1,2,1,2,2,2,4,2,2,2,4,3,1,1,4,6,5,1,1,4,2,2,1,2,2,-1,3,2,-1,5,1,13,1,3,4,1,1,2,12,2,1,2,4,1,3,25,3,0,2,3,2,3,1,1,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,4,-1,-1,-1,-1,-1,-1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-1,-1
0.0,0.0,3,3,7,2,3,2,4,6,1,2,1,3,3,1,7,5,1,1,2,2,2,1,4,1,5,1,1,4,1,3,3,1,2,-1,2,2,-1,4,1,10,1,1,1,1,1,2,10,2,1,1,3,1,3,22,4,1,2,3,3,3,1,2,2,1,2,2,2,2,2,-1,2,-1,2,2,2,2,2,2,-1,0,-1,-1,-1,-1,-1,12,82,13,53,60,98,80,93,86,73,90,63,77,0,85,100,-9,100,93,94,0,2,1,5,1,1,4,2,4,1,1,1,5,1,3,3,4,7,2,5,2,1,1,1,2,5,1,4,4,4,5,2,1,1,2,3,2,3,1,1,2,4,3,2,3,1,1,2,90,78,78,20,95,2,3,2,-1,2,-1,2,2,2,2,2,5,2,2,2,4,3,2,5,2,7,2,4,3,4,5,1,5,5,2,4,1,5,2,5,-1,-1
0.0,0.0,3,1,1,1,4,7,1,1,1,1,1,1,1,7,1,2,1,2,3,4,1,1,1,6,5,1,2,2,4,1,1,5,1,3,2,1,1,13,1,12,5,6,1,0,1,3,40,3,1,2,1,1,2,19,1,0,1,3,5,5,1,2,1,2,1,2,2,2,1,1,1,1,2,1,1,2,2,2,-1,1,1,11,1,-1,-1,100,0,30,100,85,85,100,0,15,15,100,0,60,100,100,85,0,85,85,85,100,4,1,7,1,1,3,4,3,5,1,1,2,7,2,2,1,1,2,1,5,2,1,5,1,1,5,6,4,1,5,2,2,1,1,3,10,2,1,1,1,5,5,4,4,3,1,4,85,85,85,85,85,-1,-1,1,2,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,2,4,1,5,1,1,1,1,-1,-1
0.0,0.0,3,4,2,1,3,4,4,4,1,3,1,1,1,4,4,4,1,1,2,3,2,1,1,6,6,1,1,4,1,4,2,4,2,-1,2,1,2,9,4,13,1,1,1,0,2,2,40,3,2,1,1,1,2,9,1,0,3,5,5,5,1,1,1,3,2,2,2,2,2,-1,2,-1,2,2,1,2,2,2,-1,1,1,11,-1,-1,-1,85,40,50,85,40,60,100,30,85,40,70,40,40,60,100,85,0,85,40,100,85,4,1,7,6,1,-9,2,1,1,5,1,4,-9,1,1,1,1,-1,2,2,1,1,1,1,2,4,6,2,1,1,2,2,1,1,2,1,2,2,2,2,2,3,1,1,1,1,2,85,85,84,60,84,2,2,2,-1,1,1,1,3,3,3,3,3,4,2,6,4,4,3,5,3,4,3,2,3,3,1,1,2,3,-9,3,1,3,3,3,-1,-1
0.0,0.0,1,4,3,3,4,7,4,3,1,2,1,1,1,4,4,4,1,1,2,4,1,1,4,5,4,2,1,2,1,3,2,2,2,-1,2,2,-1,3,6,9,1,1,1,3,1,3,26,4,2,2,2,1,2,22,1,0,3,4,2,2,1,2,1,3,2,2,2,2,2,-1,2,-1,2,2,2,2,2,2,-1,0,-1,-1,-1,-1,-1,50,60,51,63,61,49,60,69,43,59,84,62,29,60,60,60,63,18,68,72,70,2,2,7,2,1,3,3,2,3,3,3,4,-1,1,1,2,1,2,2,3,3,3,3,3,3,3,7,6,6,2,2,2,1,2,2,4,2,2,3,4,3,3,2,2,1,3,4,53,88,56,51,78,2,3,2,-1,2,-1,1,2,3,3,1,4,3,1,4,7,2,1,1,3,1,1,3,3,3,4,1,3,4,2,4,1,5,2,5,-1,-1
0.0,0.0,3,5,3,2,4,7,1,1,3,1,1,1,1,7,1,4,1,1,2,2,3,1,1,5,6,1,1,4,4,5,2,4,2,-1,3,2,-1,5,1,11,1,1,1,1,1,1,8,4,2,1,1,1,1,12,1,0,5,5,5,5,1,2,2,3,1,1,1,2,1,1,2,-1,2,1,2,2,2,2,-1,1,1,10,1,1,1,41,33,34,69,64,65,72,35,52,57,59,54,50,66,35,65,26,50,60,81,64,4,4,7,6,1,1,2,2,1,4,4,2,7,1,1,1,1,2,1,1,2,2,5,2,1,5,4,4,1,2,2,1,2,1,2,9,2,2,2,2,3,4,3,3,1,3,4,53,54,50,43,50,2,3,1,1,1,1,1,3,3,3,3,4,3,3,5,3,4,3,3,4,4,2,2,2,3,5,1,2,5,1,2,1,5,2,5,-1,-1
0.0,0.0,3,4,5,1,2,2,6,2,3,2,2,2,1,2,7,4,1,1,2,2,2,1,2,1,2,1,1,4,1,1,3,1,2,-1,3,2,-1,12,1,15,5,1,1,1,1,3,40,2,1,1,3,1,3,28,3,25,1,1,2,3,1,2,1,3,1,2,2,2,2,-1,2,-1,2,2,2,1,2,2,-1,1,2,20,1,1,-1,1,1,0,33,19,18,52,51,51,42,70,15,51,17,32,60,28,86,51,51,2,3,2,4,1,6,4,4,3,1,2,4,6,7,2,3,4,1,-1,4,2,3,1,1,2,4,1,7,1,6,5,2,2,2,1,3,9,4,3,2,2,2,4,4,4,1,2,4,70,50,41,3,51,4,4,2,-1,1,2,2,2,2,3,3,5,4,1,4,5,4,2,6,5,5,5,2,3,3,4,2,3,5,2,4,2,5,3,5,-1,-1
0.0,0.0,2,3,7,2,2,2,6,7,1,2,2,2,2,2,7,5,1,1,2,2,2,2,6,2,2,1,2,2,1,5,3,1,1,2,2,1,3,8,4,13,1,1,1,0,1,2,3,1,1,1,4,1,3,18,4,0,4,4,3,3,1,2,2,3,1,1,1,2,2,-1,2,-1,2,2,1,2,1,2,-1,1,2,21,2,-1,-1,16,98,71,28,30,31,50,69,85,40,50,15,69,50,98,60,96,99,51,71,31,2,1,6,1,2,3,1,2,2,1,1,6,7,2,2,6,7,2,6,4,4,2,2,4,4,2,6,2,6,5,2,2,1,2,4,7,2,3,2,2,4,3,2,2,2,2,2,60,50,64,1,68,2,3,2,-1,2,-1,2,2,2,2,5,3,5,6,4,5,4,2,3,1,6,1,3,4,5,4,4,3,3,4,2,3,5,2,5,-1,-1
0.0,0.0,3,3,5,2,2,1,6,7,1,2,3,3,1,4,4,3,1,1,2,2,2,1,4,6,2,4,1,4,1,3,2,2,2,-1,3,2,-1,12,4,11,5,1,1,0,1,3,27,3,1,2,2,1,2,14,3,0,2,4,3,3,1,2,1,2,1,2,2,2,2,-1,2,-1,2,2,2,2,2,2,-1,1,2,20,2,2,-1,40,60,-9,60,40,15,60,60,75,70,70,40,60,40,60,70,-9,80,60,70,30,2,2,6,1,1,3,3,4,2,4,4,5,-1,3,1,4,4,2,4,2,2,3,2,2,4,4,4,4,4,5,2,2,2,1,3,6,2,4,1,2,4,3,2,3,1,2,2,60,50,50,15,60,5,4,2,-1,1,3,2,2,2,2,3,5,3,2,2,5,3,3,5,3,4,3,3,4,4,4,4,4,4,3,4,3,5,1,5,-1,-1
0.0,0.0,3,2,4,2,3,4,7,4,1,3,1,1,1,7,7,4,1,1,4,4,1,1,1,6,3,1,1,4,1,2,1,4,2,-1,3,2,-1,3,6,13,1,5,4,0,1,2,1,1,2,1,3,1,3,-9,4,0,1,2,3,3,1,2,1,1,2,2,2,2,2,-1,2,-1,2,2,2,2,2,2,-1,0,-1,-1,-1,-1,-1,0,0,0,0,70,50,50,30,50,50,50,0,50,0,0,50,50,50,50,70,50,5,3,2,1,4,5,4,3,1,5,5,4,7,1,1,1,2,2,2,1,1,5,5,1,3,1,7,2,4,5,2,2,1,1,2,6,3,5,1,3,5,3,3,3,1,1,4,0,50,40,30,0,-1,-1,1,1,1,1,1,3,3,2,1,1,1,1,7,7,5,5,7,7,7,7,1,3,5,5,3,4,4,4,4,4,5,2,5,-1,-1
0.0,0.0,2,3,6,2,1,7,5,4,1,1,1,1,1,1,6,2,1,2,3,2,1,1,1,2,6,4,3,3,3,3,2,2,1,2,2,1,4,7,4,10,1,3,4,0,1,2,35,1,1,1,3,3,3,15,1,0,2,3,2,2,1,2,1,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1,-1,-1,-1,-1,-1,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
0.0,0.0,3,2,2,3,3,7,99,4,2,1,1,1,1,7,1,4,1,1,2,2,2,1,1,5,6,1,1,4,1,1,1,3,2,-1,2,2,-1,9,4,10,1,1,1,3,1,2,18,2,1,2,1,1,2,17,3,0,3,5,5,5,1,2,1,3,1,2,2,2,2,-1,2,-1,2,2,2,2,2,2,1,1,1,10,1,-1,-1,40,1,31,85,84,85,85,16,40,61,71,41,30,70,86,86,31,41,71,86,71,3,2,7,1,1,3,3,3,2,4,5,3,2,1,1,1,1,2,1,1,2,4,3,2,3,4,7,4,2,5,2,2,1,1,1,10,1,5,2,4,4,2,3,3,2,2,5,71,70,66,71,70,5,5,1,2,1,1,1,3,3,3,1,1,1,1,4,4,4,4,4,4,4,1,2,3,4,5,1,3,5,1,5,1,4,4,5,-1,-1
0.0,0.0,3,3,4,2,3,4,99,4,1,3,3,3,1,6,4,2,1,2,4,1,2,1,4,6,4,2,1,4,2,3,2,2,1,3,1,1,1,13,3,10,5,1,1,0,1,3,6,3,1,2,3,1,3,13,4,0,3,3,3,4,1,1,1,1,2,2,2,2,2,-1,2,-1,2,2,1,2,2,2,-1,1,1,10,1,1,1,40,30,40,60,70,60,50,50,40,70,50,40,50,60,85,70,40,70,50,50,40,3,1,4,1,2,3,4,4,4,5,4,3,3,2,3,1,2,2,2,4,2,2,2,3,4,2,3,4,7,5,1,1,1,2,4,9,2,4,2,2,4,5,4,4,4,4,2,70,60,60,60,60,3,5,2,-1,2,-1,2,2,2,2,4,3,3,2,4,4,4,3,3,4,3,3,5,5,5,5,4,5,5,4,5,4,5,2,5,-1,-1
0.0,0.0,3,-1,1,1,3,6,3,4,3,3,3,3,1,4,3,4,1,2,3,3,2,1,2,5,6,1,1,4,3,2,1,4,2,-1,3,2,-1,13,3,14,5,1,1,0,1,3,40,3,1,2,2,1,3,11,3,0,3,3,4,5,1,2,2,2,2,2,2,2,2,-1,2,-1,2,1,2,1,1,1,-8,1,1,11,1,-1,-1,85,0,0,85,70,50,85,16,50,-9,98,40,50,85,40,99,0,77,100,90,98,5,4,-9,2,1,3,3,4,1,5,5,2,2,-9,1,2,1,2,2,2,2,3,4,2,1,5,4,4,3,4,1,1,2,1,-9,9,5,5,3,-9,5,5,3,4,2,3,4,85,85,70,37,71,1,3,1,2,1,1,1,3,3,3,4,4,4,5,3,4,3,4,4,6,-9,-9,2,2,2,4,2,2,4,2,4,2,5,1,5,-1,-1
0.0,0.0,2,4,3,5,1,4,99,4,3,3,3,3,3,4,4,3,2,3,5,5,3,2,4,4,4,3,3,4,3,3,5,5,2,-1,3,2,-1,2,6,10,4,5,7,0,1,2,22,1,1,2,1,1,3,1,1,0,5,5,5,4,1,2,2,4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1,-1,-1,-1,-1,-1,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
0.0,0.0,3,2,3,3,3,4,6,6,1,3,3,1,3,3,5,4,1,1,3,3,3,1,2,1,1,1,2,4,2,2,2,3,1,3,1,1,4,10,4,6,4,1,1,0,1,1,40,2,2,1,3,1,3,5,1,2,2,3,3,4,1,2,2,5,2,2,2,2,2,-1,2,-1,2,2,1,2,2,2,-1,1,1,10,1,1,1,40,0,60,60,40,70,70,30,60,40,50,0,40,40,85,85,15,85,30,70,30,4,1,7,2,2,4,4,2,4,3,4,5,5,2,2,2,1,2,2,5,2,2,2,3,4,4,4,4,2,5,1,1,2,2,3,9,4,5,3,2,4,3,2,3,1,2,2,70,70,70,40,70,5,4,2,-1,2,-1,2,2,2,2,6,5,6,6,3,3,3,3,4,1,5,1,4,3,4,4,3,2,4,1,2,3,5,2,5,-1,-1
